,관리번호,자치구_x,와이파이명,도로명주소,상세주소,설치위치(층),설치유형,설치기관,서비스구분,망종류,설치년도,실내외구분,wifi접속환경,X좌표,Y좌표,작업일자,자치구_y,AP별 이용량(GB),이용량
1666,BS101447,마포구,성산2교,성산동 99-6 성산2교(14-199),14-199,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.91264,37.565693,2021-12-14 10:57,마포구,0.00 GB,0.00 
1667,BS101448,마포구,한강밤섬자이아파트,상수동 51-1 한강밤섬자이아파트(14-310),14-310,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.927795,37.545734,2021-12-14 10:57,마포구,0.00 GB,0.00 
1668,BS101449,양천구,금호어울림.대원칸타빌아파트,목4 797-2 금호어울림.대원칸타빌아파트(15-102),15-102,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.86634,37.53262,2021-12-14 10:57,양천구,0.00 GB,0.00 
1669,BS101450,양천구,신정네거리역,중앙로 265 신정네거리역(15-303),15-303,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.85282,37.51985,2021-12-14 10:57,양천구,0.00 GB,0.00 
1670,BS101451,양천구,금옥중.금옥여고.백암고등학교,신정로 213 금옥중.금옥여고.백암고등학교(15-309),15-309,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.84458,37.509853,2021-12-14 10:57,양천구,0.00 GB,0.00 
1671,BS101452,양천구,가로공원공영주차장.신영시장,가로공원로 154 가로공원공영주차장.신영시장(15-336),15-336,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.832855,37.536297,2021-12-14 10:57,양천구,0.00 GB,0.00 
1672,BS101453,양천구,목동3.4단지사잇길,목동 903-5 목동3.4단지사잇길(15-556),15-556,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.87164,37.5328,2021-12-14 10:57,양천구,0.00 GB,0.00 
1673,BS101454,강서구,한국폴리텍1.서울강서대학교,화곡본동 24-128 한국폴리텍1.서울강서대학교(16-143),16-143,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.845276,37.54609,2021-12-14 10:57,강서구,0.00 GB,0.00 
1674,BS101455,강서구,아이파크아파트.백석중학교.실로암안과,등촌2 513-14 아이파크아파트.백석중학교.실로암안과(16-174),16-174,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.862144,37.545143,2021-12-14 10:57,강서구,0.00 GB,0.00 
1675,BS101456,강서구,목동사거리,화곡4 775-5 목동사거리(16-178),16-178,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.86351,37.532764,2021-12-14 10:57,강서구,0.00 GB,0.00 
1676,BS101457,강서구,화원중학교,가로공원로 219 화원중학교(16-202),16-202,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.84043,37.537975,2021-12-14 10:57,강서구,0.00 GB,0.00 
1677,BS101458,강서구,명덕고등학교.웰튼병원,내발산동 677-9 명덕고등학교.웰튼병원(16-215),16-215,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.8367,37.55312,2021-12-14 10:57,강서구,0.00 GB,0.00 
1678,BS101459,강서구,명덕고등학교.웰튼병원,내발산동 678-7 명덕고등학교.웰튼병원(16-216),16-216,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.83637,37.55329,2021-12-14 10:57,강서구,0.00 GB,0.00 
1679,BS101460,강서구,마곡나루역4번출구,마곡동 372-8 마곡나루역4번출구(16-385),16-385,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.82781,37.565052,2021-12-14 10:57,강서구,0.00 GB,0.00 
1680,BS101461,강서구,마곡나루역5번출구,마곡동 372-6 마곡나루역5번출구(16-386),16-386,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.82749,37.565052,2021-12-14 10:57,강서구,0.00 GB,0.00 
1681,BS101462,강서구,마곡역교차로,마곡동 727-1113 마곡역교차로(16-387),16-387,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.82844,37.55937,2021-12-14 10:57,강서구,0.00 GB,0.00 
1682,BS101463,강서구,이대서울병원,마곡동 727-1184 이대서울병원(16-388),16-388,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.83456,37.558746,2021-12-14 10:57,강서구,0.00 GB,0.00 
1683,BS101464,강서구,마곡나루역,마곡동 366-2 마곡나루역(16-396),16-396,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.82594,37.56678,2021-12-14 10:57,강서구,0.00 GB,0.00 
1684,BS101465,강서구,마곡나루역1번출구,마곡동 367-11 마곡나루역1번출구(16-399),16-399,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.82655,37.566956,2021-12-14 10:57,강서구,0.00 GB,0.00 
1685,BS101466,강서구,마곡수명산파크7단지,내발산동 754-3 마곡수명산파크7단지(16-421),16-421,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.82276,37.54932,2021-12-14 10:57,강서구,0.00 GB,0.00 
1686,BS101467,강서구,발산역9번출구,가양동 972 발산역9번출구(16-429),16-429,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.836685,37.558853,2021-12-14 10:57,강서구,0.00 GB,0.00 
1687,BS101468,강서구,마곡나루역,마곡동 280-2 마곡나루역(16-606),16-606,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.82763,37.567184,2021-12-14 10:57,강서구,0.00 GB,0.00 
1688,BS101469,강서구,롯데R&D센터,마곡동 295-3 롯데R&D센터(16-608),16-608,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.827866,37.569912,2021-12-14 10:57,강서구,0.00 GB,0.00 
1689,BS101470,구로구,신도림역,새말로 121-15 신도림역(17-102),17-102,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.89157,37.507015,2021-12-14 10:57,구로구,0.00 GB,0.00 
1690,BS101471,구로구,서울미래초등학교,구로동 50-1 서울미래초등학교(17-103),17-103,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.88945,37.5051,2021-12-14 10:57,구로구,0.00 GB,0.00 
1691,BS101472,구로구,서울미래초등학교,구로동 22-4 서울미래초등학교(17-104),17-104,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.88932,37.505253,2021-12-14 10:57,구로구,0.00 GB,0.00 
1692,BS101473,구로구,구로고등학교,구로4 97-3 구로고등학교(17-109),17-109,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.89166,37.49652,2021-12-14 10:57,구로구,0.00 GB,0.00 
1693,BS101474,구로구,대림역,구로동 148-8 대림역(17-115),17-115,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.894005,37.49124,2021-12-14 10:57,구로구,0.00 GB,0.00 
1694,BS101475,구로구,구로종합사회복지관,구로3 779-39 구로종합사회복지관(17-119),17-119,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.88917,37.487892,2021-12-14 10:57,구로구,0.00 GB,0.00 
1695,BS101476,구로구,우리유앤미아파트,구로2 481-7 우리유앤미아파트(17-141),17-141,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.882385,37.496773,2021-12-14 10:57,구로구,0.00 GB,0.00 
1696,BS101477,구로구,개봉사거리,개봉1 161-4 개봉사거리(17-164),17-164,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.857185,37.49717,2021-12-14 10:57,구로구,0.00 GB,0.00 
1697,BS101478,구로구,연세중앙교회,오류동 331-6  연세중앙교회(17-179),17-179,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.83543,37.493107,2021-12-14 10:57,구로구,0.00 GB,0.00 
1698,BS101479,구로구,구로청소년문화의집.구로검사소,오류동 91-6 구로청소년문화의집(17-181),17-181,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.83342,37.493088,2021-12-14 10:57,구로구,0.00 GB,0.00 
1699,BS101480,구로구,우신고등학교,궁동 231-12 우신고등학교(17-182),17-182,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.83085,37.4933,2021-12-14 10:57,구로구,0.00 GB,0.00 
1700,BS101481,구로구,우신고등학교,오류동 100-11 우신고등학교(17-183),17-183,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.83045,37.493065,2021-12-14 10:57,구로구,0.00 GB,0.00 
1701,BS101482,구로구,정진학교.온수힐스테이트아파트,온수동 142-1 정진학교.온수힐스테이트아파트(17-187),17-187,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.82214,37.496975,2021-12-14 10:57,구로구,0.00 GB,0.00 
1702,BS101483,구로구,수궁119안전센터,오리로 1293 수궁119안전센터(17-191),17-191,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.82933,37.496784,2021-12-14 10:57,구로구,0.00 GB,0.00 
1703,BS101484,구로구,구로우체국.이펜하우스5단지후문,천왕동 38-5 구로우체국.이펜하우스5단지후문(17-201),17-201,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.84277,37.48103,2021-12-14 10:57,구로구,0.00 GB,0.00 
1704,BS101485,구로구,오류2동주민센터,오류로 44 오류2동주민센터(17-203),17-203,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.839874,37.48862,2021-12-14 10:57,구로구,0.00 GB,0.00 
1705,BS101486,구로구,오류2동새마을금고,오류로 65 오류2동새마을금고(17-206),17-206,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.84058,37.490803,2021-12-14 10:57,구로구,0.00 GB,0.00 
1706,BS101487,구로구,대원주유소,개봉3 403-190 대원주유소(17-207),17-207,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.85653,37.486935,2021-12-14 10:57,구로구,0.00 GB,0.00 
1707,BS101488,구로구,구일우성아파트,구로동 685-524 구일우성아파트(17-242),17-242,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.87595,37.48956,2021-12-14 10:57,구로구,0.00 GB,0.00 
1708,BS101489,구로구,연세중앙교회,수궁동 199-1 연세중앙교회(17-248),17-248,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.83598,37.4933,2021-12-14 10:57,구로구,0.00 GB,0.00 
1709,BS101490,구로구,우성3차아파트,신도림동 639 우성3차아파트(17-292),17-292,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.885826,37.512684,2021-12-14 10:57,구로구,0.00 GB,0.00 
1710,BS101491,구로구,궁동입구,부일로15길 4 궁동입구(17-300),17-300,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.83421,37.493454,2021-12-14 10:57,구로구,0.00 GB,0.00 
1711,BS101492,구로구,금강수목원아파트,오류동 263-7 금강수목원아파트(17-801),17-801,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.83441,37.48948,2021-12-14 10:57,구로구,0.00 GB,0.00 
1712,BS101493,구로구,우성아파트,신도림동 312-17 우성아파트(17-831),17-831,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.88554,37.511456,2021-12-14 10:57,구로구,0.00 GB,0.00 
1713,BS101494,금천구,에이스하이엔드타워5차,가산동 505-3장 에이스하이엔드타워5차(18-103),18-103,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.87935,37.485615,2021-12-14 10:57,금천구,0.00 GB,0.00 
1714,BS101495,금천구,디지털3단지.(주)로옴코리아,가산동 444-5 디지털3단지.(주)로옴코리아(18-109),18-109,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.879974,37.479473,2021-12-14 10:57,금천구,0.00 GB,0.00 
1715,BS101496,금천구,독산고개,독산동 967-12 독산고개(18-147),18-147,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.89895,37.476246,2021-12-14 10:57,금천구,0.00 GB,0.00 
1716,BS101497,금천구,산업단지백양사,가산디지털1로 131 산업단지백양사(18-671),18-671,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.88292,37.47701,2021-12-14 10:57,금천구,0.00 GB,0.00 
1717,BS101498,금천구,대륭테크노타운17차,가산동 319-7  대륭테크노타운17차(18-689),18-689,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.88664,37.468513,2021-12-14 10:57,금천구,0.00 GB,0.00 
1718,BS101499,영등포구,당산역,당산동5가 9-3 당산역(19-177),19-177,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.90086,37.532806,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1719,BS101500,영등포구,당산유원제일1차아파트,당산동4가 92-3 당산유원제일1차아파트(19-183),19-183,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.89601,37.528484,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1720,BS101501,영등포구,현대6차아파트,선유서로 31 현대6차아파트(19-196),19-196,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.88433,37.518196,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1721,BS101502,영등포구,당중초등학교,양평동3가 49-1 당중초등학교(19-206),19-206,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.89098,37.526997,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1722,BS101503,영등포구,오산당요양병원,양평동1가 119 오산당요양병원(19-208),19-208,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.89029,37.524097,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1723,BS101504,영등포구,성락교회,신길동 355-74잡 성락교회(19-235),19-235,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.90287,37.50475,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1724,BS101505,영등포구,영등포농협.신길2동새마을금고,도신로 188 영등포농협.신길2동새마을금고(19-240),19-240,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.91223,37.510895,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1725,BS101506,영등포구,신길5동주민센터,신길동 420-22 신길5동주민센터(19-242),19-242,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.90554,37.500656,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1726,BS101507,영등포구,대동초등학교,대림동 709-1 대동초등학교(19-265),19-265,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.89889,37.49396,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1727,BS101508,영등포구,대동초등학교,대림동 702학 대동초등학교(19-266),19-266,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.90066,37.49366,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1728,BS101509,영등포구,대림역,도림로 129 대림역(19-270),19-270,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.89647,37.492764,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1729,BS101510,영등포구,대동초등학교,대림동 710-14 대동초등학교(19-271),19-271,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.8987,37.49417,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1730,BS101511,영등포구,신영초등학교,대림로 236 신영초등학교(19-275),19-275,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.89714,37.501625,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1731,BS101512,영등포구,한국방송통신대,대림동 784-2 한국방송통신대(19-276),19-276,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.89617,37.503014,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1732,BS101513,영등포구,중소기업전시장,여의도동 22 중소기업전시장(19-282),19-282,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.928185,37.525005,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1733,BS101514,영등포구,여의도한양아파트,국제금융로 79 여의도한양아파트(19-286),19-286,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.93207,37.52092,2021-12-14 10:57,영등포구,0.00 GB,0.00 
1734,BS101515,영등포구,대림3동주민센터,대림동 692-1 대림3동주민센터(19-294),19-294,,5. 버스정류소,과기부(버스정류소),과기부WiFi,임대망,2020,실외,,126.898865,37.497646,2021-12-14 10:57,영등포구,0.00 GB,0.00 
